secteur_hydro_ope,periode,esp_nom_commun,esp_nom_commun_nb
P0,1991,"Truite de riviere, Chabot",2
P0,1995,"Truite de riviere, Chabot, Loche franche, Vairon",4
P0,1997,"Truite de riviere, Loche franche, Chabot, Vairon, Rotengle",5
P0,1999,"Truite de riviere, Loche franche, Chabot, Vairon, Truite arc-en-ciel",5
P0,2001,"Truite de riviere, Loche franche, Chabot, Vairon",4
P0,2003,"Truite de riviere, Loche franche, Chabot, Vairon, Goujon",5
P0,2005,"Truite de riviere, Loche franche, Vairon, Chabot",4
P0,2007,"Truite de riviere, Loche franche, Vairon, Chabot",4
P0,2009,"Truite de riviere, Loche franche, Goujon, Vairon, Chabot, Ablette, Chevaine, Perche, Gardon",9
P0,2011,"Truite de riviere, Goujon, Loche franche, Chabot, Vairon, Lamproie de planer, Ablette, Gardon, Perche, Chevaine",10
P0,2013,"Truite de riviere, Goujon, Loche franche, Vairon, Chabot, Perche, Chevaine, Ablette, Gardon, Perche soleil, Lamproie de planer, Rotengle",12
P0,2015,"Truite de riviere, Goujon, Vairon, Lamproie de planer, Loche franche, Chabot, Chevaine, Perche, Gardon, Saumon de fontaine",10
P0,2017,"Truite de riviere, Vairon, Loche franche, Goujon, Lamproie de planer, Chabot, Chevaine, Perche, Gardon",9
P0,2019,"Truite de riviere, Goujon, Vairon, Loche franche, Lamproie de planer, Chabot, Gardon, Ablette, Chevaine, Barbeau fluviatile, Perche, Perche soleil",12
P1,1995,"Truite de riviere, Saumon atlantique, Chabot, Anguille d'Europe, Goujon, Vairon, Loche franche, Lamproie de planer, Carassin, Tanche, Perche, Gardon, Carpe miroir",13
P1,1997,"Goujon, Loche franche, Chevaine, Vandoise, Lamproie de planer, Truite de riviere, Vairon, Barbeau fluviatile, Gardon, Perche, Chabot, Anguille d'Europe, Saumon atlantique, Tanche",14
P1,1999,"Goujon, Gardon, Chevaine, Vandoise, Loche franche, Lamproie de planer, Vairon, Truite de riviere, Barbeau fluviatile, Chabot, Anguille d'Europe, Saumon atlantique, Perche, Perche soleil",14
P1,2001,"Goujon, Vandoise, Chevaine, Barbeau fluviatile, Loche franche, Truite de riviere, Lamproie de planer, Perche, Vairon, Perche soleil, Chabot, Saumon atlantique, Anguille d'Europe, Carpe miroir, Carpe commune, Rotengle",16
P1,2003,"Goujon, Loche franche, Lamproie de planer, Barbeau fluviatile, Chevaine, Vandoise, Truite de riviere, Vairon, Gardon, Epinoche, Saumon atlantique, Chabot, Anguille d'Europe, Perche soleil, Truite arc-en-ciel",15
P1,2005,"Goujon, Vairon, Chevaine, Barbeau fluviatile, Lamproie de planer, Loche franche, Vandoise, Truite de riviere, Gardon, Chabot, Anguille d'Europe, Saumon atlantique, Perche soleil, Perche",14
P1,2007,"Vairon, Chevaine, Gardon, Goujon, Perche, Anguille d'Europe, Ablette, Brochet, Gremille, Loche franche, Truite de riviere, Barbeau fluviatile, Carrassin doré, Lamproie de planer, Ombre commun, Vandoise, Saumon atlantique, Chabot, Sandre, Lamproie marine, Perche soleil, Blageon, Rotengle",23
P1,2009,"Loche franche, Vairon, Goujon, Chevaine, Gardon, Lamproie de planer, Anguille d'Europe, Truite de riviere, Barbeau fluviatile, Ombre commun, Gremille, Vandoise, Saumon atlantique, Lamproie marine, Chabot, Brochet, Perche, Perche soleil, Sandre, Ablette, Blageon, Saumon de fontaine, Carpe miroir",23
P1,2011,"Loche franche, Goujon, Vairon, Chevaine, Gardon, Barbeau fluviatile, Gremille, Lamproie marine, Brochet, Lamproie de planer, Truite de riviere, Anguille d'Europe, Chabot, Sandre, Saumon atlantique, Ombre commun, Epinoche, Vandoise, Perche, Blageon, Perche soleil, Carpe commune",22
P1,2013,"Vairon, Goujon, Gardon, Loche franche, Chevaine, Ablette, Barbeau fluviatile, Gremille, Truite de riviere, Lamproie marine, Anguille d'Europe, Vandoise rostrée, Ombre commun, Lamproie de planer, Perche, Saumon atlantique, Brochet, Epinoche, Rotengle, Chabot, Blageon, Lamproie indéterminée (genre Lampetra), Carpe commune, Saumon de fontaine",24
P1,2015,"Vairon, Goujon, Loche franche, Gardon, Chevaine, Vandoise rostrée, Ablette, Barbeau fluviatile, Truite de riviere, Lamproie de planer, Gremille, Brème commune, Perche, Anguille d'Europe, Chabot, Lamproie marine, Brochet, Epinoche, Ombre commun, Vandoise, Perche soleil, Lamproie indéterminée (genre Lampetra), Saumon atlantique, Blageon, Truite arc-en-ciel, Cyprinidés",26
P1,2017,"Vairon, Loche franche, Goujon, Gardon, Vandoise rostrée, Chevaine, Gremille, Lamproie de planer, Barbeau fluviatile, Ablette, Anguille d'Europe, Chabot, Saumon atlantique, Ombre commun, Tanche, Brochet, Perche, Truite de riviere, Epinoche, Perche soleil, Cyprinidés, Blageon, Carpe miroir",23
P1,2019,"Gardon, Brème commune, Goujon, Vairon, Ablette, Chevaine, Loche franche, Vandoise rostrée, Barbeau fluviatile, Lamproie de planer, Brochet, Truite de riviere, Bouvière, Gremille, Chabot, Perche, Tanche, Anguille d'Europe, Ombre commun, Perche soleil, Epinoche, Saumon atlantique, Lamproie marine, Blageon",24
P2,1995,"Vairon, Perche soleil, Truite de riviere, Goujon, Loche franche, Perche, Barbeau fluviatile, Gardon, Chevaine, Vandoise, Anguille d'Europe, Chabot, Gremille, Lamproie de planer, Ablette, Lamproie de rivière, Sandre, Saumon atlantique",18
P2,1997,"Truite de riviere, Goujon, Vairon, Perche soleil, Tanche, Barbeau fluviatile, Vandoise, Ablette, Chevaine, Anguille d'Europe, Chabot, Gardon, Lamproie marine, Perche, Lamproie de planer, Saumon atlantique, Loche franche, Brochet",18
P2,1999,"Goujon, Vairon, Truite de riviere, Loche franche, Perche soleil, Barbeau fluviatile, Chevaine, Ablette, Gardon, Anguille d'Europe, Chabot, Bouvière, Lamproie de planer, Vandoise, Saumon atlantique, Toxostome, Gremille, Perche, Brème commune, Brème bordelière, Tanche",21
P2,2001,"Goujon, Vairon, Truite de riviere, Chevaine, Perche, Loche franche, Barbeau fluviatile, Anguille d'Europe, Chabot, Lamproie de planer, Gardon, Gremille, Vandoise, Perche soleil, Ablette, Saumon atlantique, Tanche, Rotengle",18
P2,2003,"Vairon, Goujon, Truite de riviere, Loche franche, Tanche, Chevaine, Chabot, Gardon, Rotengle, Vandoise, Ablette, Barbeau fluviatile, Gremille, Perche, Perche soleil, Saumon atlantique, Anguille d'Europe, Brochet, Lamproie marine, Brème commune, Carassin, Sandre, Lamproie de planer, Toxostome",24
P2,2005,"Goujon, Vairon, Chevaine, Perche soleil, Rotengle, Truite de riviere, Chabot, Loche franche, Gardon, Lamproie de planer, Tanche, Vandoise, Gremille, Ablette, Saumon atlantique, Perche, Anguille d'Europe, Barbeau fluviatile, Brochet, Lamproie marine, Cyprinidés",21
P2,2007,"Vairon, Goujon, Chevaine, Gardon, Vandoise, Ablette, Barbeau fluviatile, Anguille d'Europe, Loche franche, Perche, Gremille, Perche soleil, Brème bordelière, Toxostome, Truite de riviere, Chabot, Poisson chat, Brochet, Brème commune, Truite arc-en-ciel, Lamproie de planer",21
P2,2009,"Vairon, Loche franche, Goujon, Truite de riviere, Gardon, Chevaine, Anguille d'Europe, Rotengle, Lamproie de planer, Vandoise, Ablette, Barbeau fluviatile, Brème bordelière, Lamproie indéterminée (genre Lampetra), Chabot, Perche, Carpe commune, Brème commune, Toxostome, Perche soleil, Bouvière, Brochet, Gremille, Saumon atlantique, Lamproie marine, Vandoise rostrée",26
P2,2011,"Vairon, Goujon, Truite de riviere, Chevaine, Gardon, Loche franche, Lamproie de planer, Anguille d'Europe, Perche soleil, Vandoise rostrée, Vandoise, Barbeau fluviatile, Chabot, Ablette, Perche, Tanche, Brochet, Brème commune, Gremille, Toxostome, Carpe commune, Lamproie marine, Saumon atlantique, Ombre commun, Rotengle",25
P2,2013,"Loche franche, Goujon, Truite de riviere, Vairon, Chevaine, Lamproie de planer, Carassin, Anguille d'Europe, Carpe commune, Carpe miroir, Gardon, phoxinus sp, Perche soleil, Perche, Barbeau fluviatile, Gobio sp, Brème bordelière, Ablette, Lamproie indéterminée (genre Lampetra), Brochet, Vandoise, Chabot, Silure glane, Vandoise rostrée, Tanche, Lamproie marine, Bouvière, Poisson chat, Brème commune, Rotengle, Ombre commun, Toxostome, Saumon atlantique, Gremille, Saumon de fontaine",35
P2,2015,"Vairon, Goujon, Chevaine, Lamproie de planer, Loche franche, Truite de riviere, Anguille d'Europe, Barbeau fluviatile, Gardon, Truite arc-en-ciel, phoxinus sp, Gobio sp, Perche soleil, Vandoise rostrée, Ablette, Chabot, Brème bordelière, Perche, Brème commune, Lamproie marine, Tanche, Brochet, Ombre commun, Toxostome, Saumon atlantique, Gremille",26
P2,2017,"Vairon, Goujon, Loche franche, Lamproie de planer, Truite de riviere, Chevaine, Anguille d'Europe, Gardon, Truite arc-en-ciel, Barbeau fluviatile, Gobio sp, Black bass à grande bouche, Ablette, Chabot, Vandoise rostrée, Perche, Brème bordelière, Brochet, Perche soleil, Silure glane, Gremille, Brème indéterminée, Toxostome, Bouvière, Lamproie marine, Brème commune, Sandre, Saumon atlantique, Ombre commun, Tanche",30
P2,2019,"Vairon, Goujon, Chevaine, Lamproie indéterminée (genre Lampetra), Truite de riviere, Loche franche, Anguille d'Europe, Chabot, Gardon, Truite arc-en-ciel, Vandoise rostrée, Cyprinidés, Barbeau fluviatile, Ablette, Brème commune, Carpe commune, Perche, Tanche, Silure glane, Perche soleil, Brochet, Toxostome, Brème bordelière, Gremille, Bouvière, Lamproie de planer, Saumon atlantique, Vandoise, Ombre commun, Black bass à grande bouche, Sandre",31
P3,1995,"Vairon, Truite de riviere, Loche franche, Carassin, Chevaine, Saumon de fontaine",6
P3,1997,"Truite de riviere, Vairon, Perche, Carassin, Loche franche, Carpe commune",6
P3,1999,"Truite de riviere, Vairon, Perche, Carassin, Loche franche",5
P3,2001,"Truite de riviere, Vairon, Perche, Perche soleil, Loche franche, Tanche, Carassin",7
P3,2003,"Truite de riviere, Vairon, Gardon, Loche franche, Truite arc-en-ciel, Perche soleil, Carpe agentée",7
P3,2005,"Vairon, Truite de riviere, Gardon, Loche franche, Perche soleil, Goujon, Chabot",7
P3,2007,"Goujon, Gardon, Toxostome, Chevaine, Barbeau fluviatile, Vairon, Ablette, Vandoise, Perche, Lamproie de planer, Anguille d'Europe, Loche franche, Vandoise rostrée, Truite de riviere, Saumon atlantique, Chabot, Rotengle, Tanche, Perche soleil, Lamproie marine, Poisson chat",21
P3,2009,"Barbeau fluviatile, Goujon, Vairon, Chevaine, Toxostome, Gardon, Vandoise, Ablette, Truite de riviere, Loche franche, Perche, Saumon atlantique, Lamproie de planer, Anguille d'Europe, Cyprinidés, Perche soleil, Rotengle, Chabot, Ombre commun, Vandoise rostrée, Carrassin doré, Lamproie marine",22
P3,2011,"Vairon, Goujon, Vandoise, Loche franche, Barbeau fluviatile, Chevaine, Ablette, Gardon, Truite de riviere, Lamproie de planer, Anguille d'Europe, Saumon atlantique, Chabot, Ombre commun, Toxostome, Lamproie marine",16
P3,2013,"Goujon, Vairon, Loche franche, Saumon atlantique, Barbeau fluviatile, Truite de riviere, Lamproie indéterminée (genre Lampetra), Chevaine, Chabot, Anguille d'Europe, Lamproie de planer, Toxostome, Gardon, Ablette, Vandoise rostrée, Perche, Cyprinidés, Poisson chat, Perche soleil",19
P3,2015,"Goujon, Vairon, Barbeau fluviatile, Chevaine, Vandoise rostrée, Ablette, Loche franche, Gardon, Truite de riviere, Saumon atlantique, Hotu, Anguille d'Europe, Rotengle, Lamproie de planer, Cyprinidés, Lamproie marine, Chabot, Ombre commun, Gremille, Perche, Bouvière, Perche soleil, Silure glane, Brochet",24
P3,2017,"Vairon, Goujon, Barbeau fluviatile, Chevaine, Ablette, Cyprinidés, Vandoise rostrée, Loche franche, Toxostome, Lamproie de planer, Anguille d'Europe, Saumon atlantique, Truite de riviere, Chabot, Ombre commun, Gardon, Perche, Perche soleil, Gremille, Carpe commune, Poisson chat",21
P3,2019,"Goujon, Barbeau fluviatile, Vairon, Chevaine, Loche franche, Ablette, Chabot, Vandoise rostrée, Gardon, Saumon atlantique, Lamproie de planer, Truite de riviere, Anguille d'Europe, Perche soleil, Toxostome, Bouvière, Gremille, Perche, Poisson chat",19
P4,1995,"Gardon, Goujon, Barbeau fluviatile, Chevaine, Anguille d'Europe, Toxostome, Loche franche, Poisson chat, Vandoise, Ablette, Perche soleil, Brème commune, Carassin, Carpe commune",14
P4,1997,"Goujon, Poisson chat, Barbeau fluviatile, Chevaine, Loche franche, Gardon, Epirine lippue, Vandoise, Anguille d'Europe, Perche, Lamproie de planer, Perche soleil, Ablette, Brème bordelière, Tanche, Carassin, Toxostome",17
P4,1999,"Goujon, Loche franche, Barbeau fluviatile, Poisson chat, Epirine lippue, Chevaine, Gardon, Lamproie de planer, Perche soleil, Chabot, Ablette, Vandoise, Tanche, Saumon atlantique, Anguille d'Europe, Carpe commune, Truite de riviere, Vairon",18
P4,2001,"Goujon, Loche franche, Barbeau fluviatile, Poisson chat, Chevaine, Lamproie de planer, Gardon, Truite de riviere, Anguille d'Europe, Vandoise, Perche soleil",11
P4,2007,"Gardon, Barbeau fluviatile, Vandoise, Toxostome, Goujon, Chevaine, Ablette, Perche soleil, Brème commune, Anguille d'Europe, Loche franche, Gremille, Perche, Lamproie marine, Bouvière, Pseudorasbora, Poisson chat, Silure glane, Lamproie de planer, Truite de riviere, Chabot, Brochet, Vairon",23
P4,2009,"Barbeau fluviatile, Chevaine, Goujon, Ablette, Vandoise, Anguille d'Europe, Toxostome, Gardon, Lamproie marine, Brème commune, Vairon, Perche soleil, Perche, Truite de riviere, Bouvière, Silure glane, Epirine lippue, Loche franche, Carpe commune, Gremille, Brème bordelière, Lamproie de planer, Brochet, Chabot, Carassin, Poisson chat",26
P4,2011,"Goujon, Gardon, Chevaine, Barbeau fluviatile, Ablette, Loche franche, Vandoise rostrée, Anguille d'Europe, Perche, Chabot, Vairon, Lamproie de planer, Brochet, Toxostome, Truite de riviere, Carpe miroir, Bouvière, Vandoise, Silure glane, Brème bordelière, Gremille, Brème commune, Lamproie marine, Perche soleil, Pseudorasbora",25
P4,2013,"Barbeau fluviatile, Goujon, Chevaine, Gobio sp, Brème commune, Anguille d'Europe, Gardon, Ablette, Vairon, Carpe commune, Lamproie indéterminée (genre Lampetra), Perche soleil, Loche franche, Bouvière, Silure glane, Truite de riviere, Brochet, Brème bordelière, Lamproie de planer, Pseudorasbora, Perche, Toxostome, Gremille, Rotengle, Carassin",25
P4,2015,"Barbeau fluviatile, Goujon, Chevaine, Ablette, Vairon, Anguille d'Europe, Vandoise rostrée, Loche franche, Carpe commune, Perche, Silure glane, Epirine lippue, Brème bordelière, Gremille, Perche soleil, Bouvière, Gardon, Carassin argente, Chabot, Truite de riviere, Gobio sp, Lamproie de planer, Vandoise, Toxostome, Brème commune, Cyprinidés, Brochet",27
P4,2017,"Chevaine, Goujon, Barbeau fluviatile, Ablette, Bouvière, Vairon, Silure glane, Anguille d'Europe, Gardon, Brème bordelière, Gremille, Loche franche, Chabot, Perche, Lamproie de planer, Perche soleil, Vandoise rostrée, Truite de riviere, Vandoise, Pseudorasbora, Gobio sp, Carpe commune, Brochet, Tanche, Rotengle, Toxostome, Carpe miroir",27
P4,2019,"Goujon, Chevaine, Ablette, Vairon, Barbeau fluviatile, Brème commune, Cyprinidés, Gardon, Silure glane, Carpe commune, Anguille d'Europe, Perche soleil, Loche franche, Perche, Chabot, Brochet, Gremille, Truite de riviere, Bouvière, Lamproie indéterminée (genre Lampetra), Vandoise rostrée",21
P5,1993,"Vairon, Chabot, Goujon, Loche franche, Chevaine, Anguille d'Europe, Truite de riviere, Lamproie de planer, Barbeau fluviatile",9
P5,1995,"Ablette, Goujon, Gardon, Anguille d'Europe, Chevaine, Vandoise, Brème bordelière, Brème commune, Barbeau fluviatile, Perche, Perche soleil, Black bass à grande bouche, Sandre, Chabot, Vairon, Truite de riviere, Loche franche, Lamproie de planer",18
P5,1997,"Chevaine, Vandoise, Goujon, Ablette, Gardon, Anguille d'Europe, Barbeau fluviatile, Perche soleil, Flet commun, Brème commune, Poisson chat, Tanche, Loche franche, Carassin, Silure glane, Chabot, Vairon, Lamproie de planer, Perche, Truite de riviere, Toxostome",21
P5,1999,"Chevaine, Goujon, Gardon, Ablette, Anguille d'Europe, Brème commune, Perche soleil, Silure glane, Barbeau fluviatile, Brème bordelière, Vandoise, Gremille, Carassin, Toxostome, Loche franche, Rotengle, Perche, Grande alose, Chabot, Vairon, Truite de riviere, Lamproie de planer",22
P5,2001,"Gardon, Goujon, Ablette, Anguille d'Europe, Chevaine, Brème bordelière, Brème commune, Silure glane, Lamproie de planer, Barbeau fluviatile, Carassin, Perche, Vandoise, Bouvière, Gremille, Rotengle, Carpe commune, Perche soleil, Flet commun, Toxostome, Chabot, Vairon, Loche franche, Brochet, Truite de riviere",25
P5,2003,"Vandoise, Gardon, Goujon, Chevaine, Anguille d'Europe, Gremille, Loche franche, Barbeau fluviatile, Brème bordelière, Silure glane, Carassin, Brochet, Ablette, Lamproie marine, Perche soleil, Rotengle, Perche, Truite de riviere, Chabot, Vairon, Toxostome, Lamproie de planer, Brème commune, Carpe commune",24
P5,2005,"Ablette, Chevaine, Brème commune, Goujon, Anguille d'Europe, Perche soleil, Gardon, Silure glane, Barbeau fluviatile, Gremille, Loche franche, Carassin, Vandoise, Rotengle, Brème bordelière, Bouvière, Lamproie marine, Carpe commune, Vairon, Chabot, Truite de riviere, Toxostome",22
P5,2007,"Goujon, Chevaine, Gardon, Ablette, Perche soleil, Anguille d'Europe, Perche, Loche franche, Able de Heckel, Epinoche, Lamproie indéterminée (genre Lampetra), Vairon, Brème bordelière, Vandoise, Flet commun, Barbeau fluviatile, Carassin, Black bass à grande bouche, Silure glane, Brème commune, Cyprinidés, Lamproie de planer, Gremille, Chabot, Truite de riviere, Rotengle, Bouvière, Toxostome, Lamproie marine, Brochet, Carpe commune",31
P5,2009,"Goujon, Gardon, Chevaine, Ablette, Anguille d'Europe, Perche soleil, Perche, Loche franche, Lamproie de planer, Gremille, Black bass à grande bouche, Vairon, Brochet, Barbeau fluviatile, Brème commune, Carassin, Flet commun, Brème bordelière, Vandoise, Lamproie marine, Silure glane, Tanche, Mulet à grosses levres, Rotengle, Carpe commune, Chabot, Truite de riviere, Bouvière, Toxostome",29
P5,2011,"Gardon, Goujon, Chevaine, Loche franche, Ablette, Epinoche, Anguille d'Europe, Perche soleil, Vandoise, Lamproie de planer, Brème commune, Perche, Brochet, Barbeau fluviatile, Silure glane, Brème bordelière, Carpe commune, Lamproie marine, Flet commun, Bouvière, Tanche, Lamproie de rivière, Carassin, Vairon, Chabot, Truite de riviere, Toxostome, Gremille, Truite arc-en-ciel",29
P5,2013,"Goujon, Gardon, Chevaine, Ablette, Loche franche, Anguille d'Europe, Perche soleil, Carassin, Perche, Vandoise, Lamproie de planer, Vairon, Brème bordelière, Epinoche, Gobio sp, Bouvière, Rotengle, Tanche, Silure glane, Lamproie indéterminée (genre Lampetra), Lamproie marine, Barbeau fluviatile, Pseudorasbora, Brochet, Gremille, Chabot, Carpe commune, Epirine lippue, Toxostome, phoxinus sp, Truite de riviere, Brème commune",32
P5,2015,"Gardon, Goujon, Ablette, Chevaine, Loche franche, Anguille d'Europe, Perche soleil, Epinoche, Carassin, Perche, Brème bordelière, Lamproie de planer, Gremille, Vandoise, Vairon, Barbeau fluviatile, Pseudorasbora, Carpe commune, Vandoise rostrée, Silure glane, Rotengle, Bouvière, Lamproie marine, Lamproie de rivière, Tanche, Gobio sp, Brème commune, Chabot, phoxinus sp, Carpe miroir, Black bass à grande bouche, Toxostome, Truite de riviere, Truite arc-en-ciel, Epirine lippue",35
P5,2017,"Goujon, Gardon, Chevaine, Loche franche, Epinoche, Ablette, Vairon, Anguille d'Europe, Brème bordelière, Lamproie de planer, Perche soleil, Vandoise rostrée, Barbeau fluviatile, Pseudorasbora, Gremille, Bouvière, Silure glane, Rotengle, Perche, Carpe commune, Gobio sp, Lamproie marine, Brochet, Vandoise, Black bass à grande bouche, phoxinus sp, Chabot, Tanche, Truite de riviere, Carassin argente, Toxostome, Epirine lippue, Gambusie",33
P5,2019,"Goujon, Chevaine, Anguille d'Europe, Loche franche, Gardon, Perche soleil, Epinoche, Perche, Vairon, Black bass à grande bouche, Brème commune, Rotengle, Ablette, Brème bordelière, Barbeau fluviatile, Pseudorasbora, Carpe commune, Lamproie indéterminée (genre Lampetra), Lamproie marine, Silure glane, Gremille, Vandoise rostrée, Bouvière, Tanche, Gambusie, Carassin argente, Brochet, Vandoise, Poisson chat, Chabot, Truite de riviere, Toxostome, Cyprinidés, Epirine lippue",34
P6,1995,"Gardon, Anguille d'Europe, Ablette, Chevaine, Barbeau fluviatile, Perche soleil, Loche franche, Goujon, Tanche, Gambusie, Gremille, Perche, Vandoise, Black bass à grande bouche",14
P6,1997,"Ablette, Gardon, Anguille d'Europe, Perche soleil, Chevaine, Tanche, Gambusie, Brème commune, Carassin, Rotengle, Perche, Bouvière, Gremille, Vandoise, Brochet, Black bass à grande bouche, Poisson chat, Brème bordelière, Goujon, Barbeau fluviatile, Silure glane",21
P6,1999,"Gardon, Ablette, Anguille d'Europe, Chevaine, Perche soleil, Gremille, Goujon, Tanche, Brème bordelière, Barbeau fluviatile, Rotengle, Black bass à grande bouche, Bouvière, Brème commune, Gambusie, Perche, Brochet, Silure glane, Sandre",19
P6,2001,"Gambusie, Chevaine, Anguille d'Europe, Perche soleil, Gardon, Brème commune, Ablette, Gremille, Tanche, Silure glane, Carassin, Vandoise, Bouvière, Black bass à grande bouche, Barbeau fluviatile, Goujon, Brochet, Perche, Brème bordelière, Sandre",20
P6,2003,"Chevaine, Ablette, Anguille d'Europe, Gardon, Perche soleil, Rotengle, Brème commune, Black bass à grande bouche, Silure glane, Brème bordelière, Goujon, Tanche, Brochet, Gremille, Gambusie, Barbeau fluviatile, Perche, Sandre, Carpe commune",19
P6,2005,"Gambusie, Anguille d'Europe, Perche soleil, Chevaine, Gardon, Bouvière, Ablette, Pseudorasbora, Silure glane, Brème bordelière, Goujon, Rotengle, Sandre, Black bass à grande bouche, Barbeau fluviatile, Tanche, Brochet, Brème commune, Gremille, Vandoise, Perche, Loche franche, Carpe commune",23
P6,2007,"Gardon, Chevaine, Bouvière, Perche soleil, Goujon, Anguille d'Europe, Ablette, Brème commune, Black bass à grande bouche, Gambusie, Barbeau fluviatile, Tanche, Brochet, Rotengle, Perche, Gremille, Silure glane, Brème bordelière, Lamproie de planer, Poisson chat, Vairon, Vandoise, Spirlin, Truite de riviere, Toxostome, Loche franche, Chabot",27
P6,2009,"Chevaine, Anguille d'Europe, Gardon, Perche soleil, Brochet, Ablette, Brème commune, Bouvière, Barbeau fluviatile, Tanche, Perche, Goujon, Cyprinidés, Black bass à grande bouche, Gambusie, Gremille, Silure glane, Brème bordelière, Vandoise, Rotengle, Carrassin doré, Pseudorasbora, Epinochette, Vairon, Loche franche, Truite de riviere, Chabot, Vandoise rostrée, Lamproie de planer, Spirlin",30
P6,2011,"Chevaine, Anguille d'Europe, Gardon, Perche soleil, Ablette, Goujon, Bouvière, Brochet, Rotengle, Brème bordelière, Gremille, Black bass à grande bouche, Barbeau fluviatile, Tanche, Silure glane, Perche, Gambusie, Brème commune, Carassin, Loche franche, Epinochette, Vairon, Vandoise, Chabot, Spirlin, Truite de riviere, Lamproie de planer, Vandoise rostrée, Carpe commune, Sandre, Truite arc-en-ciel",31
P6,2013,"Anguille d'Europe, Perche soleil, Chevaine, Gardon, Brochet, Gobio sp, Rotengle, Silure glane, Brème bordelière, Gambusie, Bouvière, Black bass à grande bouche, Ablette, Tanche, Perche, Cyprinidés, Goujon, Gremille, Brème indéterminée, Barbeau fluviatile, Lamproie de planer, phoxinus sp, Vandoise, Spirlin, Loche franche, Chabot, Vairon, Truite de riviere, Vandoise rostrée",29
P6,2015,"Chevaine, Ablette, Anguille d'Europe, Gardon, Brème bordelière, Bouvière, Perche soleil, Gambusie, Silure glane, Barbeau fluviatile, Goujon, Poisson chat, Rotengle, Brochet, Gremille, Perche, Lamproie de planer, Carpe commune, Tanche, Carpe miroir, Pseudorasbora, Brème commune, Spirlin, phoxinus sp, Gobio sp, Loche franche, Vandoise, Chabot, Vairon, Truite de riviere, Vandoise rostrée, Cyprinidés",32
P6,2017,"Chevaine, Gardon, Perche soleil, Anguille d'Europe, Ablette, Bouvière, Goujon, Gambusie, Lamproie indéterminée (genre Lampetra), Brème bordelière, Rotengle, Black bass à grande bouche, Barbeau fluviatile, Gremille, Silure glane, Spirlin, Tanche, Perche, Lamproie de planer, Pseudorasbora, Brochet, Carpe commune, Vairon, Loche franche, Vandoise rostrée, Chabot, Brème commune, Truite de riviere, Cyprinidés",29
P6,2019,"Anguille d'Europe, Ablette, Bouvière, Chevaine, Perche soleil, Brochet, Black bass à grande bouche, Goujon, Gardon, Tanche, Gambusie, Silure glane, Brème bordelière, Rotengle, Gremille, Barbeau fluviatile, Pseudorasbora, Spirlin, Carpe commune, Brème commune, Lamproie indéterminée (genre Lampetra), Cyprinidés, Carpe miroir, Vairon, Loche franche, Perche, Vandoise rostrée, Chabot, Lamproie de planer, Poisson chat, Truite arc-en-ciel, Truite de riviere",32
P7,1995,"Loche franche, Chevaine, Goujon, Gardon, Anguille d'Europe, Perche soleil, Ablette, Carpe commune, Vandoise, Epinochette, Perche, Vairon, Black bass à grande bouche, Brochet",14
P7,1997,"Goujon, Loche franche, Chevaine, Ablette, Gardon, Perche, Vairon, Tanche, Vandoise, Anguille d'Europe, Carpe commune",11
P7,1999,"Goujon, Chevaine, Gardon, Loche franche, Ablette, Epinochette, Carpe commune, Anguille d'Europe, Brochet, Perche soleil, Carpe miroir, Tanche, Perche, Truite arc-en-ciel, Vairon, Rotengle, Truite de riviere",17
P7,2001,"Goujon, Chevaine, Loche franche, Gardon, Ablette, Perche soleil, Anguille d'Europe, Brème commune, Perche, Vairon, Rotengle, Epinochette, Tanche, Truite arc-en-ciel",14
P7,2003,"Goujon, Chevaine, Gardon, Loche franche, Ablette, Anguille d'Europe, Vairon, Perche soleil, Vandoise, Epinochette, Perche, Able de Heckel, Tanche, Brochet, Brème bordelière",15
P7,2005,"Goujon, Chevaine, Ablette, Loche franche, Gardon, Perche soleil, Vairon, Tanche, Perche, Anguille d'Europe",10
P7,2007,"Goujon, Chevaine, Loche franche, Gardon, Ablette, Vairon, Perche soleil, Tanche, Perche, Brochet, Anguille d'Europe, Carassin, Barbeau fluviatile, Vandoise, Chabot, Lamproie de planer, Brème commune, Truite arc-en-ciel, Truite de riviere",19
P7,2009,"Goujon, Chevaine, Loche franche, Ablette, Gardon, Vairon, Rotengle, Perche soleil, Gambusie, Lamproie de planer, Anguille d'Europe, Chabot, Vandoise, Perche, Epinochette, Silure glane, Brochet, Barbeau fluviatile, Poisson chat, Brème bordelière, Truite de riviere, Toxostome, Spirlin, Truite arc-en-ciel",24
P7,2011,"Goujon, Vairon, Chevaine, Loche franche, Chabot, Lamproie de planer, Anguille d'Europe, Epinochette, Vandoise, Perche soleil, Ablette, Gremille, Gardon, Silure glane, Tanche, Brochet, Barbeau fluviatile, Truite de riviere, Vandoise rostrée, Perche, Gambusie, Black bass à grande bouche, Poisson chat, Spirlin, Rotengle, Carassin",26
